0.636308,0.852272,0
0.470139,0.637021,0.00714916
0.317104,0.376503,0.0121443
0.941783,1.20501,0
0.998022,1.20641,0
0.881815,0.957268,0
0.655336,0.735317,0.00423137
0.617047,0.644908,0.294875
0.626886,0.674851,0.00702531
0.926318,0.9932,0
0.522132,0.627057,0.00672325
0.602646,0.720084,0.0613812
0.379242,0.442246,0.00549949
0.749265,0.825828,0
0.771823,0.92838,0.133931
0.584473,0.820135,0.0600024
0.464213,0.737443,0.0342559
0.750712,0.810595,0.00238689
0.686054,0.850467,0
0.697607,0.943339,0.0156452
0.354548,0.985839,0.0724917
0.500899,0.581801,0.00853834
0.94967,0.990677,0
0.541804,0.83562,0
0.550296,0.789142,0.368177
0.642813,0.739226,0.212034
0.751463,1.10163,0
0.707106,0.786177,0
0.646881,0.843935,0.291332
0.317578,0.553838,0.0497695
0.488717,0.731674,0.496853
0.699883,0.75905,0.00192295
0.504286,0.862501,0.504286
0.679564,0.84082,0
0.807184,0.899046,0.158933
0.470092,0.653981,0.029261
0.474462,0.544314,0.00478772
0.631014,0.676374,0.0106662
0.545596,0.719761,0.0447611
0.543077,0.885466,0.0413679
0.761316,0.808847,0
0.697062,0.740449,0
0.58103,0.627964,0.258138
0.620029,0.796615,0.0231341
0.552742,0.599916,0.365044
0.573835,0.651065,0.008958
0.462727,0.592813,0.0109317
0.966926,0.999158,0
0.647385,0.969988,0
0.485829,0.547887,0.487658
0.55812,0.645121,0.00186551
0.489266,0.87804,0.0556536
0.755644,1.03339,0.0604984
0.946204,0.987484,0
0.485584,0.700833,0.0372658
0.633263,0.692406,0
0.715796,1.00527,0.0023421
0.774096,0.881698,0
0.637855,0.928609,0.00584979
0.685839,0.776517,0.0135755
0.624451,0.66916,0.0009499
0.968901,0.998298,0
0.650747,0.79529,0.0129595
0.637817,0.79103,0.315765
0.571655,0.637244,0.00383239
0.634958,0.683299,0.00284434
0.697582,0.892987,0.00268358
0.664663,0.739577,0
0.749822,0.8111,0.00111537
0.596592,0.7738,0
0.961996,1.37873,0
0.538293,0.756278,0.409895
0.881925,0.933697,0
0.639119,0.68943,0.00345936
0.774058,0.854174,0
0.969751,0.99013,0.148155
0.489218,0.514089,0.00533259
0.698504,1.00027,0
0.96865,0.994828,0
0.844407,0.872081,0.0034223
0.934965,0.972344,0
0.373348,0.433399,0.00398601
0.404298,0.482745,0.00278473
0.555077,0.631441,0.367836
0.725256,0.771182,0
0.768195,0.847491,0
0.407751,0.473563,0.0067483
0.33611,0.39806,0.00376035
0.602763,0.658655,0.00286563
0.80202,0.856461,0
0.713532,0.762497,0.00030084
0.801943,1.07973,0
0.647045,0.718659,0
0.476469,0.535068,0.00477234
0.826075,0.994844,0
0.639771,0.696286,0.318207
0.735109,0.783351,0
0.640806,0.697268,0
0.479801,0.530314,0.00279501
0.694344,0.742918,0
0.756024,0.79987,0
0.931415,1.04125,0
0.795401,0.82947,0
0.482227,0.535071,0.486219
0.689597,0.945271,0
0.650447,0.678089,0.00163958
0.487383,0.660633,0.0300552
0.762005,0.816414,0.00401807
0.642816,0.682605,0.0057729
0.799324,0.827852,0.00256095
0.40734,0.541151,0.0230555
0.666298,1.0513,0
0.476709,0.528855,0.00655824
0.759152,0.828691,0
0.717037,0.768174,0.00151391
0.76291,0.818549,0
0.931553,0.984769,0
0.724481,0.826479,0
0.78083,0.861053,0
0.650554,1.08113,0.0317043
0.777093,0.798901,0
0.690688,0.827624,0
0.732878,0.758686,0.00527084
0.73641,0.766773,0
0.724708,0.757262,0.238958
0.644758,0.682825,0
0.630362,0.665166,0
0.799941,0.836785,0
0.718091,0.752184,0
0.723157,0.864969,0
0.476968,0.579165,0.0080216
0.764711,0.795934,0
0.759797,1.03183,0.0540777
0.716893,0.785726,0
0.698606,0.804195,0.00772063
0.768946,0.840216,0.000630617
0.633154,0.691947,0
0.485473,0.682589,0.00124151
0.713064,0.799682,0
0.490532,0.536128,0.493296
0.64996,0.718628,0
0.768814,0.845825,0.24125
0.476358,0.540442,0.00363477
0.797846,1.02963,0
0.376593,0.462931,0.00118334
0.755965,0.936384,0
0.609236,0.694346,0.00600074
0.700873,0.736358,0
0.311512,0.482423,0.00369942
0.374193,1.03137,0.0888005
0.579146,0.695851,0.0116019
0.644368,1.02747,0.351203
0.481171,0.518639,0.486193
0.973232,1.10759,0
0.508051,0.715112,0
0.609936,0.731094,0.0105796
0.246506,0.495947,0.00412404
0.373548,0.485735,0.0250554
0.752209,0.792235,0.182186
0.312564,0.394419,0.62244
0.783349,0.922659,0
0.488096,0.597336,0.0462382
0.453209,0.524474,0.0125678
0.927769,0.978753,0
0.612084,0.64462,0.292812
0.958965,1.27752,0
0.479357,0.522983,0.475487
0.485031,0.532782,0.485432
0.478349,0.526518,0.00363293
0.505596,0.63094,0
0.589441,0.705897,0.00441868
0.713872,0.835402,0
0.318699,0.429689,0.00161281
0.701223,0.752264,0.227913
0.328517,0.366813,0.00334893
0.456096,0.525272,0.00742363
0.650345,0.719758,0.00510324
0.936607,0.977134,0
0.191962,0.252973,0.0268364
0.640711,0.736259,0.010115
0.730748,0.76667,0.00959568
0.976198,1.0021,0
0.644537,0.72942,0.00238588
0.955662,0.996429,0
0.485415,0.687463,0.00318195
0.407271,0.461219,0
0.763652,0.824502,0.00554417
0.477139,0.561649,0.00484153
0.977638,1.01062,0
0.768813,0.814708,0
0.466839,0.537209,0.0162245
0.930053,0.982176,0
0.41307,0.554087,0.00353983
0.565954,0.899664,0.358667
0.587843,0.767203,0.0155523
0.551908,0.574223,0.000399691
0.49266,0.551504,0
0.976166,1.00601,0
0.479861,0.518771,0.0014849
0.653553,0.73647,0
0.4683,0.518989,0.00423838
0.713611,0.7474,0.001982
0.723724,0.776384,0
0.723313,0.833162,0.017447
0.601505,0.68537,0.0053715
0.761194,0.80016,0
0.583567,0.633081,0.00208178
0.474729,0.557167,0.00119683
0.569912,0.603688,0
0.322529,0.39249,0.648977
0.726039,0.839654,0.00482823
0.801276,0.831313,0.00126268
0.79224,1.00325,0.023549
0.985025,1.26686,0
0.495239,0.520156,0.00101136
0.644887,0.68034,0.322816
0.649709,0.733046,0
0.318285,0.383475,0.639793
0.759348,0.797796,0
0.48234,0.572014,0.00532394
0.481922,0.707166,0.481327
0.948192,0.982494,0
0.962963,0.991473,0
0.720011,0.761783,0
0.751864,0.852765,0
0.726539,0.754166,0
0.481584,0.527185,0.00126006
0.64792,0.701555,0.32392
1.01932,1.22309,0
0.744463,0.79022,0
0.538943,0.687888,0.0012615
0.578423,0.640433,0.000834122
0.722607,0.760687,0
0.77353,0.837093,0.194176
0.536814,0.5958,0.000980477
0.467968,0.521782,0.0101381
0.721948,0.816715,0
0.904232,0.947969,0
0.948476,0.986799,0
0.627031,0.678852,0.00428727
0.497292,0.516445,0
0.738823,0.768509,0
0.251779,0.318879,0.0029679
0.643591,0.673163,0.0010974
0.583789,0.620361,0.000984107
0.64418,0.778238,0.00220328
0.765133,0.821536,0.00161606
0.323262,0.458376,0.650326
0.614791,0.676923,0.00224486
0.76535,0.817519,0
0.476705,0.530029,0.00226696
0.321015,0.404486,0.00354594
0.944179,0.994859,0
0.470985,0.541829,0.0204276
0.807101,0.931369,0
0.652422,0.676745,0.325292
0.765936,0.873241,0
0.736553,0.750829,0.00130529
0.695255,0.733362,0.000738283
0.654693,0.67358,0
0.795093,0.832336,0
0.570945,0.613635,0.00195391
0.774748,0.802682,0.194266
0.719886,0.776935,0.238584
0.770606,0.821043,0
0.501037,0.541693,0
0.331411,0.555453,0.00389092
0.793673,0.856999,0.00171001
0.713436,0.749694,0
0.470532,0.523272,0.00187427
0.380718,0.458834,0.00448949
0.336927,0.501639,0
0.388116,0.443613,0.00535572
0.617727,0.745853,0
0.466563,0.635009,0.0330465
0.318857,0.580969,0.645039
0.56431,0.69014,0.00808609
0.63206,0.688069,0.0107702
0.625993,0.74545,0.00676527
0.243757,0.436823,0
0.637902,0.706455,0.00557663
0.716101,0.770967,0.00250771
0.471022,0.544893,0.0243062
0.770454,0.872094,0
0.458739,0.511984,0.010107
0.650102,0.68101,0
0.751948,0.792452,0
0.732104,0.762694,0
0.249069,0.316355,0.00154064
0.583294,0.614897,0.386879
0.685337,0.772037,0.222244
0.493602,1.19463,0.494161
0.562553,0.619966,0
0.40533,0.624033,0.0363741
0.698279,0.811344,0
0.562919,0.65645,0.00719447
0.567597,0.627533,0
0.646166,0.71619,0.253578
0.775515,0.82141,0.00283467
0.239105,0.349523,0.722095
0.974069,0.998404,0
0.580091,0.606454,0.00233258
0.282789,0.328606,0.00577865
0.390337,0.462252,0.00324897
0.526254,0.590396,0
0.967634,0.994231,0
0.667675,0.847338,0.0566259
0.972667,0.999409,0
0.327663,0.425146,0.0035167
0.24889,0.35753,0.0395134
0.474806,0.549276,0.00795808
0.716961,0.767033,0.235108
0.750095,0.819712,0.0112765
0.232116,0.29924,0.713515
0.137162,0.235095,0.0181213
0.641502,0.740324,0.00399824
0.984051,1.00778,0
0.969246,1.00052,0
0.489337,0.537191,0.488478
0.488776,0.551858,0.00510507
0.721811,0.777544,0
0.639451,0.691997,0.32204
0.973667,0.999121,0
0.5089,0.564418,0
0.761747,0.811351,0
0.638012,0.712917,0.321462
0.748412,0.855021,0
0.668576,0.739363,0.00371379
0.793386,0.855521,0.00670792
0.471307,0.635734,0.47194
0.724377,0.76814,0.238987
0.795256,0.828045,0.157504
0.649704,0.678548,0
0.243277,0.2951,0.00379394
0.486165,0.534086,0.00828935
0.961255,0.997407,0
0.382288,0.476844,0.573899
0.630618,0.67422,0.00441602
0.6253,0.705459,0.00679433
0.949952,1.00086,0
0.632484,0.68528,0.000774523
0.962017,1.00344,0
0.624889,0.683081,0.308158
0.642559,0.687951,0
0.635521,0.708888,0
0.488352,0.546646,0.00826348
0.400101,0.614242,0.0919542
0.81821,0.840111,0
0.638262,0.677357,0
0.588355,0.66911,0
0.384923,0.545197,0.575704
0.956264,0.993387,0
0.958844,0.995539,0
0.490576,0.558202,0
0.513027,0.566725,0
0.716999,0.758513,0
0.527219,0.62134,0.00491305
0.641367,0.678672,0.00491787
0.947684,0.988613,0
0.716098,0.75373,0
0.491025,0.525275,0
0.816503,0.838863,0
0.728909,0.807711,0.240281
0.487125,0.548909,0.00290245
0.965218,0.991588,0
0.730083,0.768431,0
0.648768,0.702486,0.01332
0.640904,0.679037,0.00249922
0.334258,0.420324,0.000232617
0.651612,0.67555,0
0.244356,0.341248,0.00302006
0.596743,0.663232,0.00726141
0.615752,0.67114,0
0.624024,0.701151,0.304606
0.561629,0.656619,0
0.973536,0.991325,0
0.780492,0.80844,0
0.725409,0.763914,0
0.588061,0.621667,0.00217916
0.491077,0.546072,0.00458705
0.319377,0.522874,0.00904456
0.546964,0.614867,0.00406257
0.743429,0.860488,0
0.703181,0.755194,0.00203804
0.591133,0.648071,0.00174088
0.480705,0.538405,0
0.478001,0.52658,0.00467086
0.621708,0.680714,0
0.553176,0.658897,0.00877312
0.403922,0.446006,0.000556227
0.649896,0.669345,0.324905
0.389322,0.441654,0.00938708
0.491745,0.528915,0.00628504
0.495244,0.528059,0
0.486007,0.519296,0.00263923
0.81197,0.881347,0
0.72334,0.752016,0
0.489799,0.59193,0.490816
0.48276,0.557633,0.486301
0.639365,0.697912,0.000403634
0.958433,0.993654,0
