0.221961,0.400737,0.257424,0.194279,0.713044
0.218618,0.394545,0.242654,0.222468,0.70599
0.170227,0.194458,0.26095,0.168096,0.333309
0.123457,0.109171,0.221122,0.151353,0.285622
0.195494,0.370442,0.227138,0.180352,0.656451
0.114578,0.261193,0.248671,0.108661,0.572325
0.112251,0.246395,0.226203,0.0942356,0.456751
0.0440892,0.210725,0.116651,0.0646026,0.447597
0.086292,0.25617,0.243358,0.102571,0.483885
0.194462,0.477595,0.265212,0.177025,0.847258
0.134362,0.494976,0.252595,0.10922,0.742401
0.0480731,0.342734,0.194422,0.0906678,0.663109
0.000897451,0.163979,0.110442,0.00178586,0.4401
0.10483,0.471552,0.248368,0.11314,0.866773
0.074655,0.377258,0.24765,0.054488,0.666448
0.167419,0.333638,0.202721,0.15954,0.659894
0.159283,0.335069,0.231075,0.169866,0.67312
0.124056,0.0413401,0.201755,0.155925,0.121592
0.124159,0.0222669,0.211369,0.159587,0.0843989
0.161836,0.349151,0.211875,0.161572,0.718936
0.119472,0.345155,0.19058,0.129202,0.760541
0.090824,0.12863,0.215643,0.11815,0.309196
0.154522,0.405106,0.190759,0.143925,0.842595
0.160379,0.4087,0.213781,0.178293,0.820842
0.120513,0.297681,0.193789,0.116699,0.620796
0.0451592,0.151036,0.180879,0.0722077,0.32226
0.0833092,0.377689,0.181721,0.109571,0.798323
0.0517741,0.245705,0.183454,0.0422801,0.624884
0.114562,0.352143,0.200711,0.125,0.83144
0.0264227,0.138264,0.19773,0.0319175,0.541361
0.114433,0.0287046,0.190568,0.119715,0.0635765
0.161288,0.353457,0.199875,0.173009,0.675207
0.151359,0.320049,0.18779,0.155894,0.640662
0.151108,0.318519,0.199081,0.175048,0.643109
0.143739,0.309161,0.193968,0.162752,0.633832
0.115213,0.193406,0.204273,0.137122,0.368271
0.136548,0.365799,0.191269,0.142648,0.764627
0.0733748,0.0414371,0.161478,0.0548969,0.134265
0.0957081,0.154382,0.215503,0.136944,0.352796
0.146925,0.366202,0.186317,0.145119,0.73995
0.0868319,0.161789,0.203688,0.0954585,0.507604
0.114887,0.373136,0.19511,0.159934,0.881833
0.0708402,0.219306,0.162171,0.0495619,0.737834
0.0568143,0.338955,0.195784,0.0828072,0.635436
0.0237237,0.186299,0.191533,0.0342732,0.429077
0.151659,0.347559,0.22616,0.199218,0.660195
0.169057,0.368487,0.227621,0.209008,0.705589
0.0954038,0.101223,0.212871,0.16911,0.280605
0.0908622,0.119687,0.19355,0.155583,0.323042
0.0882485,0,0.223901,0.161719,0.0492958
0.0326748,0.182899,0.242458,0.132612,0.434058
0.0499705,0.243715,0.218357,0.121107,0.537253
0.0664276,0.20001,0.229214,0.142041,0.479502
0.0474038,0.234507,0.2251,0.142352,0.540704
0.0306324,0.217294,0.220589,0.119283,0.414548
0.00438042,0.297532,0.265882,0.111276,0.616116
0,0.286709,0.147235,0.0659499,0.729512
0.00705857,0.331049,0.266973,0.121582,0.640827
0.0282959,0.427571,0.239372,0.145778,0.911775
0.0121615,0.247519,0.268397,0.103328,0.634763
0.0726488,0,0.188239,0.158504,0.12078
0.136338,0.316736,0.190746,0.154786,0.675044
0.148982,0.350843,0.209569,0.199596,0.717387
0.115882,0.171885,0.196895,0.157453,0.418889
0.0835573,0.0759508,0.169641,0.136642,0.254377
0.0497524,0.121868,0.191397,0.101738,0.394109
0.102629,0.366282,0.202111,0.147822,0.816887
0.0822126,0.285783,0.206446,0.142961,0.686491
0.131895,0.380502,0.221991,0.192813,0.800011
0.108971,0.372423,0.189304,0.172781,0.814663
0.0379928,0.242706,0.193337,0.105428,0.728785
0.0260759,0.243463,0.204874,0.0858361,0.664533
0.0487296,0.234929,0.192656,0.0838087,0.725843
0.0232078,0.234111,0.210417,0.128081,0.722344
0.0408158,0.229592,0.213226,0.147146,0.683388
0.0780438,0.00872524,0.143467,0.125003,0.0660465
0.124665,0.307943,0.1691,0.147944,0.654467
0.0944835,0.0212493,0.173896,0.122304,0.126198
0.147842,0.312067,0.184814,0.166744,0.661187
0.135031,0.3149,0.197625,0.157922,0.675706
0.0754836,0.152506,0.188318,0.137265,0.44499
0.149551,0.402663,0.200902,0.184924,0.850499
0.116819,0.368305,0.189959,0.151263,0.837279
0.0543024,0.107666,0.163153,0.0936307,0.435387
0.12794,0.368953,0.202176,0.164314,0.828116
0.0163452,0.0123816,0.185397,0.0789587,0.451877
0.04956,0.189171,0.20187,0.116391,0.533706
0.112328,0.393285,0.18118,0.147823,0.906222
0.00553273,0.0815916,0.184158,0.0910663,0.441945
0.0468711,0.222249,0.178669,0.109204,0.710412
0.0998064,0.195784,0.217675,0.176703,0.449068
0.128507,0.341421,0.205682,0.155876,0.693447
0.129365,0.380815,0.201437,0.176912,0.748456
0.120617,0.341104,0.203377,0.1747,0.699834
0.0742535,0.110474,0.215068,0.161126,0.306681
0.0377807,0.259527,0.224155,0.163533,0.605976
0.0838201,0.358551,0.23346,0.19526,0.724022
